,Date,County,Population,Positive Tests,Cases Per 100k
7969,2020-12-14,San Francisco,892280.0,400.0,44.83
7970,2020-12-14,San Joaquin,782545.0,878.0,112.2
7971,2020-12-14,San Luis Obispo,278862.0,241.0,86.42
7972,2020-12-14,San Mateo,778001.0,525.0,67.48
7973,2020-12-14,Santa Barbara,456373.0,329.0,72.09
7974,2020-12-14,Santa Clara,1967585.0,1429.0,72.63
7975,2020-12-14,Santa Cruz,273999.0,234.0,85.4
7976,2020-12-14,Shasta,177925.0,45.0,25.29
7979,2020-12-14,Solano,444255.0,448.0,100.84
7980,2020-12-14,Sonoma,496668.0,330.0,66.44
7981,2020-12-14,Stanislaus,562303.0,631.0,112.22
7982,2020-12-14,Sutter,105747.0,127.0,120.1
7985,2020-12-14,Tulare,484423.0,481.0,99.29
7988,2020-12-14,Ventura,852747.0,1192.0,139.78
7989,2020-12-14,Yolo,223612.0,163.0,72.89
7991,2020-12-13,Alameda,1685886.0,382.0,22.66
7994,2020-12-13,Butte,217769.0,53.0,24.34
7998,2020-12-13,Contra Costa,1160099.0,290.0,25.0
8000,2020-12-13,El Dorado,193098.0,49.0,25.38
8001,2020-12-13,Fresno,1032227.0,323.0,31.29
8003,2020-12-13,Humboldt,134098.0,12.0,8.95
8004,2020-12-13,Imperial,191649.0,55.0,28.7
8006,2020-12-13,Kern,927251.0,577.0,62.23
8007,2020-12-13,Kings,156444.0,88.0,56.25
8010,2020-12-13,Los Angeles,10257557.0,6328.0,61.69
8011,2020-12-13,Madera,160089.0,107.0,66.84
8012,2020-12-13,Marin,260800.0,38.0,14.57
8015,2020-12-13,Merced,287420.0,60.0,20.88
8018,2020-12-13,Monterey,448732.0,144.0,32.09
8019,2020-12-13,Napa,139652.0,48.0,34.37
8021,2020-12-13,Orange,3228519.0,1673.0,51.82
8023,2020-12-13,Placer,400434.0,157.0,39.21
8025,2020-12-13,Riverside,2468145.0,1963.0,79.53
8026,2020-12-13,Sacramento,1567975.0,615.0,39.22
8028,2020-12-13,San Bernardino,2217398.0,1204.0,54.3
8029,2020-12-13,San Diego,3370418.0,1455.0,43.17
8030,2020-12-13,San Francisco,892280.0,151.0,16.92
8031,2020-12-13,San Joaquin,782545.0,317.0,40.51
8032,2020-12-13,San Luis Obispo,278862.0,45.0,16.14
8033,2020-12-13,San Mateo,778001.0,210.0,26.99
8034,2020-12-13,Santa Barbara,456373.0,133.0,29.14
8035,2020-12-13,Santa Clara,1967585.0,836.0,42.49
8036,2020-12-13,Santa Cruz,273999.0,66.0,24.09
8037,2020-12-13,Shasta,177925.0,25.0,14.05
8040,2020-12-13,Solano,444255.0,166.0,37.37
8041,2020-12-13,Sonoma,496668.0,80.0,16.11
8042,2020-12-13,Stanislaus,562303.0,270.0,48.02
8043,2020-12-13,Sutter,105747.0,48.0,45.39
8046,2020-12-13,Tulare,484423.0,277.0,57.18
8049,2020-12-13,Ventura,852747.0,506.0,59.34
8050,2020-12-13,Yolo,223612.0,66.0,29.52
8052,2020-12-12,Alameda,1685886.0,639.0,37.9
8055,2020-12-12,Butte,217769.0,50.0,22.96
8059,2020-12-12,Contra Costa,1160099.0,446.0,38.44
8061,2020-12-12,El Dorado,193098.0,71.0,36.77
8062,2020-12-12,Fresno,1032227.0,1133.0,109.76
8064,2020-12-12,Humboldt,134098.0,5.0,3.73
8065,2020-12-12,Imperial,191649.0,62.0,32.35
8067,2020-12-12,Kern,927251.0,736.0,79.37
8068,2020-12-12,Kings,156444.0,143.0,91.41
8071,2020-12-12,Los Angeles,10257557.0,13660.0,133.17
8072,2020-12-12,Madera,160089.0,90.0,56.22
8073,2020-12-12,Marin,260800.0,97.0,37.19
8076,2020-12-12,Merced,287420.0,106.0,36.88
8079,2020-12-12,Monterey,448732.0,326.0,72.65
8080,2020-12-12,Napa,139652.0,37.0,26.49
8082,2020-12-12,Orange,3228519.0,2268.0,70.25
8084,2020-12-12,Placer,400434.0,138.0,34.46
8086,2020-12-12,Riverside,2468145.0,3156.0,127.87
8087,2020-12-12,Sacramento,1567975.0,699.0,44.58
8089,2020-12-12,San Bernardino,2217398.0,2532.0,114.19
8090,2020-12-12,San Diego,3370418.0,2134.0,63.32
8091,2020-12-12,San Francisco,892280.0,233.0,26.11
8092,2020-12-12,San Joaquin,782545.0,338.0,43.19
8093,2020-12-12,San Luis Obispo,278862.0,159.0,57.02
8094,2020-12-12,San Mateo,778001.0,273.0,35.09
8095,2020-12-12,Santa Barbara,456373.0,133.0,29.14
8096,2020-12-12,Santa Clara,1967585.0,927.0,47.11
8097,2020-12-12,Santa Cruz,273999.0,91.0,33.21
8098,2020-12-12,Shasta,177925.0,37.0,20.8
8101,2020-12-12,Solano,444255.0,131.0,29.49
8102,2020-12-12,Sonoma,496668.0,151.0,30.4
8103,2020-12-12,Stanislaus,562303.0,265.0,47.13
8104,2020-12-12,Sutter,105747.0,71.0,67.14
8107,2020-12-12,Tulare,484423.0,370.0,76.38
8110,2020-12-12,Ventura,852747.0,679.0,79.63
8111,2020-12-12,Yolo,223612.0,81.0,36.22
8113,2020-12-11,Alameda,1685886.0,871.0,51.66
8116,2020-12-11,Butte,217769.0,121.0,55.56
8120,2020-12-11,Contra Costa,1160099.0,755.0,65.08
8122,2020-12-11,El Dorado,193098.0,113.0,58.52
8123,2020-12-11,Fresno,1032227.0,1076.0,104.24
8125,2020-12-11,Humboldt,134098.0,27.0,20.13
8126,2020-12-11,Imperial,191649.0,244.0,127.32
8128,2020-12-11,Kern,927251.0,1044.0,112.59
8129,2020-12-11,Kings,156444.0,135.0,86.29
8132,2020-12-11,Los Angeles,10257557.0,16489.0,160.75
8133,2020-12-11,Madera,160089.0,125.0,78.08
8134,2020-12-11,Marin,260800.0,52.0,19.94
8137,2020-12-11,Merced,287420.0,300.0,104.38
8140,2020-12-11,Monterey,448732.0,589.0,131.26
8141,2020-12-11,Napa,139652.0,109.0,78.05
8143,2020-12-11,Orange,3228519.0,3417.0,105.84
8145,2020-12-11,Placer,400434.0,229.0,57.19
8147,2020-12-11,Riverside,2468145.0,4071.0,164.94
8148,2020-12-11,Sacramento,1567975.0,987.0,62.95
8150,2020-12-11,San Bernardino,2217398.0,4791.0,216.06
8151,2020-12-11,San Diego,3370418.0,2315.0,68.69
8152,2020-12-11,San Francisco,892280.0,380.0,42.59
8153,2020-12-11,San Joaquin,782545.0,696.0,88.94
8154,2020-12-11,San Luis Obispo,278862.0,146.0,52.36
8155,2020-12-11,San Mateo,778001.0,539.0,69.28
8156,2020-12-11,Santa Barbara,456373.0,215.0,47.11
8157,2020-12-11,Santa Clara,1967585.0,1262.0,64.14
8158,2020-12-11,Santa Cruz,273999.0,164.0,59.85
8159,2020-12-11,Shasta,177925.0,62.0,34.85
8162,2020-12-11,Solano,444255.0,320.0,72.03
8163,2020-12-11,Sonoma,496668.0,329.0,66.24
8164,2020-12-11,Stanislaus,562303.0,494.0,87.85
8165,2020-12-11,Sutter,105747.0,152.0,143.74
8168,2020-12-11,Tulare,484423.0,507.0,104.66
8171,2020-12-11,Ventura,852747.0,1012.0,118.68
8172,2020-12-11,Yolo,223612.0,116.0,51.88
8174,2020-12-10,Alameda,1685886.0,1015.0,60.21
8177,2020-12-10,Butte,217769.0,158.0,72.55
8181,2020-12-10,Contra Costa,1160099.0,703.0,60.6
8183,2020-12-10,El Dorado,193098.0,122.0,63.18
8184,2020-12-10,Fresno,1032227.0,1173.0,113.64
8186,2020-12-10,Humboldt,134098.0,35.0,26.1
8187,2020-12-10,Imperial,191649.0,261.0,136.19
8189,2020-12-10,Kern,927251.0,1298.0,139.98
8190,2020-12-10,Kings,156444.0,160.0,102.27
8193,2020-12-10,Los Angeles,10257557.0,16103.0,156.99
8194,2020-12-10,Madera,160089.0,107.0,66.84
8195,2020-12-10,Marin,260800.0,69.0,26.46
8198,2020-12-10,Merced,287420.0,283.0,98.46
8201,2020-12-10,Monterey,448732.0,490.0,109.2
8202,2020-12-10,Napa,139652.0,109.0,78.05
8204,2020-12-10,Orange,3228519.0,3389.0,104.97
8206,2020-12-10,Placer,400434.0,267.0,66.68
8208,2020-12-10,Riverside,2468145.0,4333.0,175.56
8209,2020-12-10,Sacramento,1567975.0,1127.0,71.88
8211,2020-12-10,San Bernardino,2217398.0,4961.0,223.73
8212,2020-12-10,San Diego,3370418.0,2878.0,85.39
8213,2020-12-10,San Francisco,892280.0,373.0,41.8
8214,2020-12-10,San Joaquin,782545.0,939.0,119.99
8215,2020-12-10,San Luis Obispo,278862.0,224.0,80.33
8216,2020-12-10,San Mateo,778001.0,506.0,65.04
8217,2020-12-10,Santa Barbara,456373.0,218.0,47.77
8218,2020-12-10,Santa Clara,1967585.0,1487.0,75.57
8219,2020-12-10,Santa Cruz,273999.0,167.0,60.95
8220,2020-12-10,Shasta,177925.0,62.0,34.85
8223,2020-12-10,Solano,444255.0,323.0,72.71
8224,2020-12-10,Sonoma,496668.0,316.0,63.62
8225,2020-12-10,Stanislaus,562303.0,556.0,98.88
8226,2020-12-10,Sutter,105747.0,139.0,131.45
8229,2020-12-10,Tulare,484423.0,657.0,135.63
8232,2020-12-10,Ventura,852747.0,1031.0,120.9
8233,2020-12-10,Yolo,223612.0,132.0,59.03
8235,2020-12-09,Alameda,1685886.0,1088.0,64.54
8238,2020-12-09,Butte,217769.0,193.0,88.63
8242,2020-12-09,Contra Costa,1160099.0,750.0,64.65
8244,2020-12-09,El Dorado,193098.0,139.0,71.98
8245,2020-12-09,Fresno,1032227.0,1465.0,141.93
8247,2020-12-09,Humboldt,134098.0,38.0,28.34
8248,2020-12-09,Imperial,191649.0,610.0,318.29
8250,2020-12-09,Kern,927251.0,1414.0,152.49
8251,2020-12-09,Kings,156444.0,170.0,108.67
8254,2020-12-09,Los Angeles,10257557.0,15375.0,149.89
8255,2020-12-09,Madera,160089.0,161.0,100.57
8256,2020-12-09,Marin,260800.0,101.0,38.73
8259,2020-12-09,Merced,287420.0,316.0,109.94
8262,2020-12-09,Monterey,448732.0,609.0,135.72
8263,2020-12-09,Napa,139652.0,91.0,65.16
8265,2020-12-09,Orange,3228519.0,3816.0,118.2
8267,2020-12-09,Placer,400434.0,275.0,68.68
8269,2020-12-09,Riverside,2468145.0,3938.0,159.55
8270,2020-12-09,Sacramento,1567975.0,1145.0,73.02
8272,2020-12-09,San Bernardino,2217398.0,4861.0,219.22
8273,2020-12-09,San Diego,3370418.0,3361.0,99.72
8274,2020-12-09,San Francisco,892280.0,336.0,37.66
8275,2020-12-09,San Joaquin,782545.0,984.0,125.74
8276,2020-12-09,San Luis Obispo,278862.0,175.0,62.76
8277,2020-12-09,San Mateo,778001.0,485.0,62.34
8278,2020-12-09,Santa Barbara,456373.0,206.0,45.14
8279,2020-12-09,Santa Clara,1967585.0,1684.0,85.59
8280,2020-12-09,Santa Cruz,273999.0,190.0,69.34
8281,2020-12-09,Shasta,177925.0,96.0,53.96
8284,2020-12-09,Solano,444255.0,422.0,94.99
8285,2020-12-09,Sonoma,496668.0,308.0,62.01
8286,2020-12-09,Stanislaus,562303.0,566.0,100.66
8287,2020-12-09,Sutter,105747.0,138.0,130.5
8290,2020-12-09,Tulare,484423.0,651.0,134.39
8293,2020-12-09,Ventura,852747.0,818.0,95.93
8294,2020-12-09,Yolo,223612.0,135.0,60.37
8296,2020-12-08,Alameda,1685886.0,1038.0,61.57
8299,2020-12-08,Butte,217769.0,138.0,63.37
8303,2020-12-08,Contra Costa,1160099.0,688.0,59.31
8305,2020-12-08,El Dorado,193098.0,169.0,87.52
8306,2020-12-08,Fresno,1032227.0,1764.0,170.89
8308,2020-12-08,Humboldt,134098.0,52.0,38.78
8309,2020-12-08,Imperial,191649.0,412.0,214.98
8311,2020-12-08,Kern,927251.0,1196.0,128.98
8312,2020-12-08,Kings,156444.0,159.0,101.63
8315,2020-12-08,Los Angeles,10257557.0,16510.0,160.95
8316,2020-12-08,Madera,160089.0,285.0,178.03
8317,2020-12-08,Marin,260800.0,65.0,24.92
8320,2020-12-08,Merced,287420.0,384.0,133.6
8323,2020-12-08,Monterey,448732.0,483.0,107.64
8324,2020-12-08,Napa,139652.0,109.0,78.05
8326,2020-12-08,Orange,3228519.0,3641.0,112.78
8328,2020-12-08,Placer,400434.0,329.0,82.16
8330,2020-12-08,Riverside,2468145.0,3712.0,150.4
8331,2020-12-08,Sacramento,1567975.0,1179.0,75.19
8333,2020-12-08,San Bernardino,2217398.0,4566.0,205.92
8334,2020-12-08,San Diego,3370418.0,2694.0,79.93
8335,2020-12-08,San Francisco,892280.0,342.0,38.33
8336,2020-12-08,San Joaquin,782545.0,984.0,125.74
8337,2020-12-08,San Luis Obispo,278862.0,228.0,81.76
8338,2020-12-08,San Mateo,778001.0,498.0,64.01
8339,2020-12-08,Santa Barbara,456373.0,252.0,55.22
8340,2020-12-08,Santa Clara,1967585.0,1629.0,82.79
8341,2020-12-08,Santa Cruz,273999.0,167.0,60.95
8342,2020-12-08,Shasta,177925.0,103.0,57.89
8345,2020-12-08,Solano,444255.0,367.0,82.61
8346,2020-12-08,Sonoma,496668.0,305.0,61.41
8347,2020-12-08,Stanislaus,562303.0,623.0,110.79
8348,2020-12-08,Sutter,105747.0,166.0,156.98
8351,2020-12-08,Tulare,484423.0,562.0,116.01
8354,2020-12-08,Ventura,852747.0,635.0,74.47
8355,2020-12-08,Yolo,223612.0,144.0,64.4
8357,2020-12-07,Alameda,1685886.0,1095.0,64.95
8360,2020-12-07,Butte,217769.0,151.0,69.34
8364,2020-12-07,Contra Costa,1160099.0,675.0,58.18
8366,2020-12-07,El Dorado,193098.0,124.0,64.22
8367,2020-12-07,Fresno,1032227.0,1164.0,112.77
8369,2020-12-07,Humboldt,134098.0,30.0,22.37
8370,2020-12-07,Imperial,191649.0,360.0,187.84
8372,2020-12-07,Kern,927251.0,1151.0,124.13
8373,2020-12-07,Kings,156444.0,354.0,226.28
8376,2020-12-07,Los Angeles,10257557.0,15930.0,155.3
8377,2020-12-07,Madera,160089.0,218.0,136.17
8378,2020-12-07,Marin,260800.0,96.0,36.81
8381,2020-12-07,Merced,287420.0,393.0,136.73
8384,2020-12-07,Monterey,448732.0,621.0,138.39
8385,2020-12-07,Napa,139652.0,133.0,95.24
8387,2020-12-07,Orange,3228519.0,3380.0,104.69
8389,2020-12-07,Placer,400434.0,312.0,77.92
8391,2020-12-07,Riverside,2468145.0,3271.0,132.53
8392,2020-12-07,Sacramento,1567975.0,1328.0,84.7
8394,2020-12-07,San Bernardino,2217398.0,4788.0,215.93
8395,2020-12-07,San Diego,3370418.0,3018.0,89.54
8396,2020-12-07,San Francisco,892280.0,363.0,40.68
8397,2020-12-07,San Joaquin,782545.0,913.0,116.67
8398,2020-12-07,San Luis Obispo,278862.0,177.0,63.47
8399,2020-12-07,San Mateo,778001.0,534.0,68.64
8400,2020-12-07,Santa Barbara,456373.0,257.0,56.31
8401,2020-12-07,Santa Clara,1967585.0,1322.0,67.19
8402,2020-12-07,Santa Cruz,273999.0,158.0,57.66
8403,2020-12-07,Shasta,177925.0,87.0,48.9
8406,2020-12-07,Solano,444255.0,350.0,78.78
8407,2020-12-07,Sonoma,496668.0,341.0,68.66
8408,2020-12-07,Stanislaus,562303.0,603.0,107.24
8409,2020-12-07,Sutter,105747.0,157.0,148.47
8412,2020-12-07,Tulare,484423.0,582.0,120.14
8415,2020-12-07,Ventura,852747.0,612.0,71.77
8416,2020-12-07,Yolo,223612.0,153.0,68.42
8418,2020-12-06,Alameda,1685886.0,263.0,15.6
8421,2020-12-06,Butte,217769.0,49.0,22.5
8425,2020-12-06,Contra Costa,1160099.0,314.0,27.07
8427,2020-12-06,El Dorado,193098.0,41.0,21.23
8428,2020-12-06,Fresno,1032227.0,289.0,28.0
8430,2020-12-06,Humboldt,134098.0,29.0,21.63
8431,2020-12-06,Imperial,191649.0,154.0,80.36
8433,2020-12-06,Kern,927251.0,458.0,49.39
8434,2020-12-06,Kings,156444.0,90.0,57.53
8437,2020-12-06,Los Angeles,10257557.0,5131.0,50.02
8438,2020-12-06,Madera,160089.0,88.0,54.97
8439,2020-12-06,Marin,260800.0,13.0,4.98
8442,2020-12-06,Merced,287420.0,95.0,33.05
8445,2020-12-06,Monterey,448732.0,141.0,31.42
8446,2020-12-06,Napa,139652.0,58.0,41.53
8448,2020-12-06,Orange,3228519.0,1220.0,37.79
8450,2020-12-06,Placer,400434.0,123.0,30.72
8452,2020-12-06,Riverside,2468145.0,1536.0,62.23
8453,2020-12-06,Sacramento,1567975.0,647.0,41.26
8455,2020-12-06,San Bernardino,2217398.0,1110.0,50.06
8456,2020-12-06,San Diego,3370418.0,1270.0,37.68
8457,2020-12-06,San Francisco,892280.0,134.0,15.02
8458,2020-12-06,San Joaquin,782545.0,281.0,35.91
8459,2020-12-06,San Luis Obispo,278862.0,39.0,13.99
8460,2020-12-06,San Mateo,778001.0,207.0,26.61
8461,2020-12-06,Santa Barbara,456373.0,83.0,18.19
8462,2020-12-06,Santa Clara,1967585.0,568.0,28.87
8463,2020-12-06,Santa Cruz,273999.0,47.0,17.15
8464,2020-12-06,Shasta,177925.0,40.0,22.48
8467,2020-12-06,Solano,444255.0,131.0,29.49
8468,2020-12-06,Sonoma,496668.0,52.0,10.47
8469,2020-12-06,Stanislaus,562303.0,240.0,42.68
8470,2020-12-06,Sutter,105747.0,56.0,52.96
8473,2020-12-06,Tulare,484423.0,241.0,49.75
8476,2020-12-06,Ventura,852747.0,399.0,46.79
8477,2020-12-06,Yolo,223612.0,63.0,28.17
8479,2020-12-05,Alameda,1685886.0,554.0,32.86
8482,2020-12-05,Butte,217769.0,56.0,25.72
8486,2020-12-05,Contra Costa,1160099.0,346.0,29.83
8488,2020-12-05,El Dorado,193098.0,82.0,42.47
8489,2020-12-05,Fresno,1032227.0,932.0,90.29
8491,2020-12-05,Humboldt,134098.0,13.0,9.69
8492,2020-12-05,Imperial,191649.0,244.0,127.32
8494,2020-12-05,Kern,927251.0,539.0,58.13
8495,2020-12-05,Kings,156444.0,89.0,56.89
8498,2020-12-05,Los Angeles,10257557.0,10071.0,98.18
8499,2020-12-05,Madera,160089.0,103.0,64.34
8500,2020-12-05,Marin,260800.0,61.0,23.39
8503,2020-12-05,Merced,287420.0,83.0,28.88
8506,2020-12-05,Monterey,448732.0,214.0,47.69
8507,2020-12-05,Napa,139652.0,38.0,27.21
8509,2020-12-05,Orange,3228519.0,2032.0,62.94
8511,2020-12-05,Placer,400434.0,160.0,39.96
8513,2020-12-05,Riverside,2468145.0,2336.0,94.65
8514,2020-12-05,Sacramento,1567975.0,772.0,49.24
8516,2020-12-05,San Bernardino,2217398.0,2190.0,98.76
8517,2020-12-05,San Diego,3370418.0,1650.0,48.96
8518,2020-12-05,San Francisco,892280.0,170.0,19.05
8519,2020-12-05,San Joaquin,782545.0,432.0,55.2
8520,2020-12-05,San Luis Obispo,278862.0,59.0,21.16
8521,2020-12-05,San Mateo,778001.0,279.0,35.86
8522,2020-12-05,Santa Barbara,456373.0,99.0,21.69
8523,2020-12-05,Santa Clara,1967585.0,892.0,45.33
8524,2020-12-05,Santa Cruz,273999.0,83.0,30.29
8525,2020-12-05,Shasta,177925.0,52.0,29.23
8528,2020-12-05,Solano,444255.0,151.0,33.99
8529,2020-12-05,Sonoma,496668.0,133.0,26.78
8530,2020-12-05,Stanislaus,562303.0,234.0,41.61
8531,2020-12-05,Sutter,105747.0,64.0,60.52
8534,2020-12-05,Tulare,484423.0,249.0,51.4
8537,2020-12-05,Ventura,852747.0,424.0,49.72
8538,2020-12-05,Yolo,223612.0,80.0,35.78
8540,2020-12-04,Alameda,1685886.0,841.0,49.88
8543,2020-12-04,Butte,217769.0,101.0,46.38
8547,2020-12-04,Contra Costa,1160099.0,664.0,57.24
8549,2020-12-04,El Dorado,193098.0,145.0,75.09
8550,2020-12-04,Fresno,1032227.0,993.0,96.2
8552,2020-12-04,Humboldt,134098.0,39.0,29.08
8553,2020-12-04,Imperial,191649.0,246.0,128.36
8555,2020-12-04,Kern,927251.0,936.0,100.94
8556,2020-12-04,Kings,156444.0,95.0,60.72
8559,2020-12-04,Los Angeles,10257557.0,12720.0,124.01
8560,2020-12-04,Madera,160089.0,143.0,89.33
8561,2020-12-04,Marin,260800.0,68.0,26.07
8564,2020-12-04,Merced,287420.0,302.0,105.07
8567,2020-12-04,Monterey,448732.0,507.0,112.99
8568,2020-12-04,Napa,139652.0,135.0,96.67
8570,2020-12-04,Orange,3228519.0,2879.0,89.17
8572,2020-12-04,Placer,400434.0,252.0,62.93
8574,2020-12-04,Riverside,2468145.0,3163.0,128.15
8575,2020-12-04,Sacramento,1567975.0,1149.0,73.28
8577,2020-12-04,San Bernardino,2217398.0,3895.0,175.66
8578,2020-12-04,San Diego,3370418.0,2106.0,62.48
8579,2020-12-04,San Francisco,892280.0,277.0,31.04
8580,2020-12-04,San Joaquin,782545.0,766.0,97.89
8581,2020-12-04,San Luis Obispo,278862.0,186.0,66.7
8582,2020-12-04,San Mateo,778001.0,420.0,53.98
8583,2020-12-04,Santa Barbara,456373.0,137.0,30.02
8584,2020-12-04,Santa Clara,1967585.0,1286.0,65.36
8585,2020-12-04,Santa Cruz,273999.0,160.0,58.39
8586,2020-12-04,Shasta,177925.0,98.0,55.08
8589,2020-12-04,Solano,444255.0,253.0,56.95
8590,2020-12-04,Sonoma,496668.0,265.0,53.36
8591,2020-12-04,Stanislaus,562303.0,447.0,79.49
8592,2020-12-04,Sutter,105747.0,117.0,110.64
8595,2020-12-04,Tulare,484423.0,415.0,85.67
8598,2020-12-04,Ventura,852747.0,936.0,109.76
8599,2020-12-04,Yolo,223612.0,132.0,59.03
8601,2020-12-03,Alameda,1685886.0,809.0,47.99
8604,2020-12-03,Butte,217769.0,145.0,66.58
8608,2020-12-03,Contra Costa,1160099.0,588.0,50.69
8610,2020-12-03,El Dorado,193098.0,92.0,47.64
8611,2020-12-03,Fresno,1032227.0,987.0,95.62
8613,2020-12-03,Humboldt,134098.0,28.0,20.88
8614,2020-12-03,Imperial,191649.0,474.0,247.33
8616,2020-12-03,Kern,927251.0,1049.0,113.13
8617,2020-12-03,Kings,156444.0,387.0,247.37
8620,2020-12-03,Los Angeles,10257557.0,12999.0,126.73
8621,2020-12-03,Madera,160089.0,128.0,79.96
8622,2020-12-03,Marin,260800.0,41.0,15.72
8625,2020-12-03,Merced,287420.0,247.0,85.94
8628,2020-12-03,Monterey,448732.0,534.0,119.0
8629,2020-12-03,Napa,139652.0,111.0,79.48
8631,2020-12-03,Orange,3228519.0,2767.0,85.7
8633,2020-12-03,Placer,400434.0,265.0,66.18
8635,2020-12-03,Riverside,2468145.0,3065.0,124.18
8636,2020-12-03,Sacramento,1567975.0,1131.0,72.13
8638,2020-12-03,San Bernardino,2217398.0,4269.0,192.52
8639,2020-12-03,San Diego,3370418.0,2347.0,69.64
8640,2020-12-03,San Francisco,892280.0,323.0,36.2
8641,2020-12-03,San Joaquin,782545.0,662.0,84.6
8642,2020-12-03,San Luis Obispo,278862.0,93.0,33.35
8643,2020-12-03,San Mateo,778001.0,388.0,49.87
8644,2020-12-03,Santa Barbara,456373.0,187.0,40.98
8645,2020-12-03,Santa Clara,1967585.0,1319.0,67.04
8646,2020-12-03,Santa Cruz,273999.0,171.0,62.41
8647,2020-12-03,Shasta,177925.0,131.0,73.63
8650,2020-12-03,Solano,444255.0,261.0,58.75
8651,2020-12-03,Sonoma,496668.0,259.0,52.15
8652,2020-12-03,Stanislaus,562303.0,568.0,101.01
8653,2020-12-03,Sutter,105747.0,189.0,178.73
8656,2020-12-03,Tulare,484423.0,450.0,92.89
8659,2020-12-03,Ventura,852747.0,484.0,56.76
8660,2020-12-03,Yolo,223612.0,94.0,42.04
8662,2020-12-02,Alameda,1685886.0,787.0,46.68
8665,2020-12-02,Butte,217769.0,108.0,49.59
8669,2020-12-02,Contra Costa,1160099.0,640.0,55.17
8671,2020-12-02,El Dorado,193098.0,150.0,77.68
8672,2020-12-02,Fresno,1032227.0,1123.0,108.79
8674,2020-12-02,Humboldt,134098.0,38.0,28.34
8675,2020-12-02,Imperial,191649.0,298.0,155.49
8677,2020-12-02,Kern,927251.0,941.0,101.48
8678,2020-12-02,Kings,156444.0,324.0,207.1
8681,2020-12-02,Los Angeles,10257557.0,12661.0,123.43
8682,2020-12-02,Madera,160089.0,133.0,83.08
8683,2020-12-02,Marin,260800.0,75.0,28.76
8686,2020-12-02,Merced,287420.0,281.0,97.77
8689,2020-12-02,Monterey,448732.0,559.0,124.57
8690,2020-12-02,Napa,139652.0,81.0,58.0
8692,2020-12-02,Orange,3228519.0,2469.0,76.47
8694,2020-12-02,Placer,400434.0,347.0,86.66
8696,2020-12-02,Riverside,2468145.0,3210.0,130.06
8697,2020-12-02,Sacramento,1567975.0,1114.0,71.05
8699,2020-12-02,San Bernardino,2217398.0,4121.0,185.85
8700,2020-12-02,San Diego,3370418.0,2360.0,70.02
8701,2020-12-02,San Francisco,892280.0,337.0,37.77
8702,2020-12-02,San Joaquin,782545.0,843.0,107.73
8703,2020-12-02,San Luis Obispo,278862.0,159.0,57.02
8704,2020-12-02,San Mateo,778001.0,326.0,41.9
8705,2020-12-02,Santa Barbara,456373.0,161.0,35.28
8706,2020-12-02,Santa Clara,1967585.0,1409.0,71.61
8707,2020-12-02,Santa Cruz,273999.0,163.0,59.49
8708,2020-12-02,Shasta,177925.0,112.0,62.95
8711,2020-12-02,Solano,444255.0,233.0,52.45
8712,2020-12-02,Sonoma,496668.0,227.0,45.7
8713,2020-12-02,Stanislaus,562303.0,494.0,87.85
8714,2020-12-02,Sutter,105747.0,159.0,150.36
8717,2020-12-02,Tulare,484423.0,516.0,106.52
8720,2020-12-02,Ventura,852747.0,754.0,88.42
8721,2020-12-02,Yolo,223612.0,140.0,62.61
8723,2020-12-01,Alameda,1685886.0,846.0,50.18
8726,2020-12-01,Butte,217769.0,86.0,39.49
8730,2020-12-01,Contra Costa,1160099.0,586.0,50.51
8732,2020-12-01,El Dorado,193098.0,147.0,76.13
8733,2020-12-01,Fresno,1032227.0,1254.0,121.48
8735,2020-12-01,Humboldt,134098.0,38.0,28.34
8736,2020-12-01,Imperial,191649.0,194.0,101.23
8738,2020-12-01,Kern,927251.0,796.0,85.85
8739,2020-12-01,Kings,156444.0,169.0,108.03
8742,2020-12-01,Los Angeles,10257557.0,12691.0,123.72
8743,2020-12-01,Madera,160089.0,196.0,122.43
8744,2020-12-01,Marin,260800.0,59.0,22.62
8747,2020-12-01,Merced,287420.0,315.0,109.6
8750,2020-12-01,Monterey,448732.0,546.0,121.68
8751,2020-12-01,Napa,139652.0,99.0,70.89
8753,2020-12-01,Orange,3228519.0,2305.0,71.39
8755,2020-12-01,Placer,400434.0,280.0,69.92
8757,2020-12-01,Riverside,2468145.0,3160.0,128.03
8758,2020-12-01,Sacramento,1567975.0,1148.0,73.22
8760,2020-12-01,San Bernardino,2217398.0,3892.0,175.52
8761,2020-12-01,San Diego,3370418.0,2246.0,66.64
8762,2020-12-01,San Francisco,892280.0,384.0,43.04
8763,2020-12-01,San Joaquin,782545.0,781.0,99.8
8764,2020-12-01,San Luis Obispo,278862.0,128.0,45.9
8765,2020-12-01,San Mateo,778001.0,370.0,47.56
8766,2020-12-01,Santa Barbara,456373.0,189.0,41.41
8767,2020-12-01,Santa Clara,1967585.0,1396.0,70.95
8768,2020-12-01,Santa Cruz,273999.0,143.0,52.19
8769,2020-12-01,Shasta,177925.0,126.0,70.82
8772,2020-12-01,Solano,444255.0,286.0,64.38
8773,2020-12-01,Sonoma,496668.0,262.0,52.75
8774,2020-12-01,Stanislaus,562303.0,489.0,86.96
8775,2020-12-01,Sutter,105747.0,187.0,176.84
8778,2020-12-01,Tulare,484423.0,402.0,82.99
